Order ID,Order Date,Company Name,Product ID,Location,Dept,Qty,Purchaser,Phone Number,Email,Text Msg,Time Zone
10949,15.03.2018,Leenti,4,France,Support,1427,Reinald Danahar,352-667-3851,rdanaharj@geocities.com,true,Europe/Paris
17414,16.01.2018,Roodel,7,Japan,Product Management,2572,Amalle Portugal,267-805-5650,aportugalk@privacy.gov.au,false,Asia/Tokyo
15686,20.05.2018,Dynabox,7,France,Training,2818,Connor Fruchon,399-656-2134,cfruchonl@mediafire.com,false,Europe/Paris
16171,18.12.2018,Zoomdog,1,Japan,,652,Sharlene Barkway,454-779-3400,sbarkwaym@networkadvertising.org,true,Asia/Tokyo
12819,05.05.2018,Edgeify,4,United States,Support,2610,Glennis MacCaghan,202-509-6630,gmaccaghann@sbwire.com,false,America/New_York
11105,24.10.2018,Vinder,7,United States,Research and Development,941,Vivie Greenland,206-286-9472,vgreenlando@altervista.org,true,America/Chicago
17669,10.08.2018,Browsezoom,7,United States,Support,573,Madelle Brocklehurst,561-547-8874,mbrocklehurstp@booking.com,false,America/New_York
15426,16.06.2018,Janyx,8,United States,Product Management,1670,Liliane Artindale,858-293-4233,lartindaleq@odnoklassniki.ru,false,America/Los_Angeles
12553,19.04.2018,Thoughtstorm,9,France,Services,361,Corabel Ratt,513-944-8816,crattr@arstechnica.com,false,Europe/Paris
15231,15.04.2018,Twitternation,6,Brazil,Business Development,1243,Hartwell Johann,669-124-9012,hjohanns@dailymotion.com,false,America/Sao_Paulo
16109,20.02.2018,Mycat,10,Argentina,Engineering,2825,Gran Kelly,402-189-5941,gkellyt@w3.org,false,America/Argentina/San_Juan
14869,29.11.2018,Bluezoom,8,France,Human Resources,1661,Rock Leith-Harvey,894-421-1034,rleithharveyu@statcounter.com,false,Europe/Paris
13611,06.08.2018,Realcube,4,Argentina,Support,2991,Eric O'Fihily,111-536-6619,eofihilyv@slashdot.org,false,America/Argentina/Cordoba
14280,31.07.2018,Yombu,5,Germany,Business Development,1089,Irena Howieson,675-576-8541,ihowiesonw@ebay.com,true,Europe/Berlin
16329,15.12.2018,Talane,10,Japan,Research and Development,1725,Asia Zavattiero,524-849-3395,azavattierox@un.org,false,Asia/Tokyo
19722,25.08.2018,Voonyx,1,United States,Support,1517,Bird Portsmouth,512-136-8580,bportsmouthy@yolasite.com,true,America/Chicago
16251,21.12.2018,Wikibox,6,United Kingdom,Marketing,1530,Alexis Ledeker,597-634-3771,aledekerz@zdnet.com,false,Europe/London
18230,14.03.2018,Realpoint,7,Brazil,Legal,2482,Phoebe Minnette,716-140-9978,pminnette10@usnews.com,false,America/Sao_Paulo
15526,24.02.2018,Jayo,1,Brazil,Services,1429,Odilia Hess,903-103-9598,ohess11@nps.gov,false,America/Sao_Paulo
16145,12.12.2018,Devpoint,4,Japan,Services,406,Sheela Dreelan,187-305-6113,sdreelan12@etsy.com,false,Asia/Tokyo
11922,27.07.2018,Tekfly,9,Brazil,,551,Georgiana Shakeshaft,247-883-6655,gshakeshaft13@sina.com.cn,true,America/Sao_Paulo
13608,14.02.2018,Photobug,5,Japan,Marketing,2791,Olag Deetch,981-401-9866,odeetch14@icio.us,true,Asia/Tokyo
13667,02.10.2018,Edgepulse,1,Canada,Legal,1396,Benedicta Yarnold,985-243-2850,byarnold15@spotify.com,false,America/Vancouver
15678,22.12.2018,Edgeblab,1,Brazil,Legal,1355,Samson Guitte,409-648-4415,sguitte16@huffingtonpost.com,false,America/Fortaleza
15966,11.01.2018,Thoughtmix,6,Brazil,,2459,Dinnie Northage,200-471-6589,dnorthage17@cnbc.com,true,America/Sao_Paulo
17135,18.08.2018,Thoughtworks,2,France,Engineering,1509,Ray Richings,427-728-1554,rrichings18@cnn.com,true,Europe/Paris
18542,26.08.2018,Leexo,10,Japan,Marketing,388,Malia Gammett,270-222-8140,mgammett19@geocities.jp,false,Asia/Tokyo
11517,11.06.2018,Realbuzz,4,Australia,Support,2970,Jessamine Abernethy,788-395-8881,jabernethy1a@merriam-webster.com,false,Australia/Sydney
14638,05.05.2018,Yombu,7,Canada,,254,Angeline Peacey,226-521-8326,apeacey1b@kickstarter.com,false,America/Toronto
19720,13.08.2018,Tambee,5,Canada,Research and Development,629,Nevins Wille,125-146-6256,nwille1c@newsvine.com,false,America/Montreal
11661,04.02.2018,Meedoo,1,Argentina,,517,Alick O'Brien,250-742-7365,aobrien1d@creativecommons.org,true,America/Argentina/San_Juan
14275,17.10.2018,Skinte,1,Argentina,Marketing,1797,Saul De Wolfe,833-394-0321,sde1e@alibaba.com,false,America/Argentina/Cordoba
14510,25.05.2018,Roodel,9,Brazil,Accounting,496,Desiree Lapwood,736-503-8987,dlapwood1f@histats.com,false,America/Sao_Paulo
12317,29.05.2018,Youopia,6,France,Services,2294,Fallon Pohls,385-920-3695,fpohls1g@ustream.tv,false,Europe/Paris
12095,14.02.2018,Reallinks,10,Brazil,Training,2188,Hanny Willishire,520-907-6059,hwillishire1h@github.com,false,America/Sao_Paulo
10147,24.02.2018,Zoovu,3,France,Product Management,1874,Sunny Prater,713-127-1089,sprater1i@cargocollective.com,false,Europe/Paris
11479,01.11.2018,Topicshots,8,France,Marketing,2945,Valentine Trawin,827-885-7803,vtrawin1j@dell.com,true,Europe/Paris
14819,21.09.2018,Skajo,6,Canada,Sales,866,Chad Gemelli,696-904-2152,cgemelli1k@tinyurl.com,false,America/Montreal
15513,13.10.2018,Snaptags,2,Canada,Marketing,592,Sybila Ible,108-600-0416,sible1l@pbs.org,false,America/Montreal
19252,18.07.2018,Yombu,3,France,Support,2405,Elianore Rielly,231-404-6789,erielly1m@liveinternet.ru,true,Europe/Paris
10460,31.08.2018,Fivebridge,2,Canada,Support,158,Rory Plastow,854-805-0623,rplastow1n@phoca.cz,false,America/Toronto
12801,06.09.2018,Bluejam,9,Japan,Business Development,2663,Chaddie Eckersall,755-472-9794,ceckersall1o@last.fm,true,Asia/Tokyo
10936,24.09.2018,Devbug,9,Brazil,Accounting,1188,Merill Okenfold,550-854-0373,mokenfold1p@diigo.com,false,America/Sao_Paulo
17138,01.09.2018,Einti,9,Brazil,Marketing,1124,Paulie Pynn,724-291-7913,ppynn1q@desdev.cn,true,America/Sao_Paulo
18950,16.03.2018,Voolith,6,United Kingdom,Engineering,1626,Koenraad Baudou,893-260-2616,kbaudou1r@berkeley.edu,true,Europe/London
11614,26.11.2018,Eayo,2,Brazil,Training,957,Sasha Anthonies,206-987-8744,santhonies1s@walmart.com,false,America/Sao_Paulo
13712,19.09.2018,Yakidoo,9,Argentina,Research and Development,2354,Gideon Dumpleton,778-633-7361,gdumpleton1t@diigo.com,true,America/Argentina/Cordoba
15631,15.10.2018,Jabbertype,3,Brazil,Business Development,552,Barnett Leblanc,261-452-0196,bleblanc1u@dailymotion.com,false,America/Recife
16615,10.08.2018,Pixoboo,10,France,Engineering,1252,Etan Gauler,990-412-8480,egauler1v@multiply.com,true,Europe/Paris
13718,11.07.2018,Photofeed,4,Mexico,Training,2495,Roda O'Docherty,546-187-1354,rodocherty1w@webnode.com,false,America/Monterrey
17446,27.02.2018,Tanoodle,1,France,Sales,2989,Idalina Jiroutka,418-910-4802,ijiroutka1x@reuters.com,true,Europe/Paris
17740,04.04.2018,Rhycero,7,France,Research and Development,2665,Pepe Boscott,911-114-4377,pboscott1y@nsw.gov.au,true,Europe/Paris
18063,11.01.2018,Realmix,8,Brazil,Business Development,852,Jude Gloves,896-183-2854,jgloves1z@hhs.gov,true,America/Sao_Paulo
10117,27.08.2018,Dynabox,10,Japan,Sales,1370,Allan O'Feeny,370-241-0263,aofeeny20@blog.com,true,Asia/Tokyo
18013,30.04.2018,Dynabox,4,Argentina,Engineering,2576,Padget Sims,711-708-1549,psims21@ifeng.com,false,America/Argentina/Cordoba
17821,27.10.2018,Divavu,6,Canada,Business Development,2684,Lea Billiard,109-491-4277,lbilliard22@ycombinator.com,true,America/Toronto
17747,04.08.2018,Pixope,1,United States,,530,Cam Fronzek,773-841-7772,cfronzek23@spiegel.de,false,America/Chicago
16301,22.01.2018,Feedspan,2,Brazil,,2663,Annadiana Vink,981-533-2988,avink24@bloglovin.com,true,America/Sao_Paulo
17275,09.03.2018,Devpoint,9,United States,Services,1092,Amandi Hayller,361-181-4911,ahayller25@intel.com,false,America/Chicago
11159,13.01.2018,Linkbridge,9,France,Legal,2196,Biddie Waind,982-808-8024,bwaind26@studiopress.com,false,Europe/Paris
10125,15.05.2018,Jaloo,1,Brazil,Engineering,143,Dasha Wagenen,384-869-1884,dwagenen27@twitter.com,false,America/Recife
12405,22.11.2018,Zoomdog,10,Brazil,,2805,Hendrik Langfield,617-773-3587,hlangfield28@ibm.com,false,America/Sao_Paulo
18045,21.08.2018,Topiczoom,7,France,Business Development,2785,Tanner Berndtssen,535-660-4397,tberndtssen29@wisc.edu,false,Europe/Paris
13189,03.04.2018,Yambee,6,Brazil,,1513,Michaela Pashba,774-897-2073,mpashba2a@accuweather.com,false,America/Sao_Paulo
16293,09.10.2018,Kaymbo,2,Brazil,Support,1643,Rodie Harniman,120-621-8500,rharniman2b@mozilla.org,true,America/Sao_Paulo
13079,30.11.2018,Pixope,2,Brazil,Research and Development,1507,Jan Rippin,271-893-3305,jrippin2c@yandex.ru,true,America/Sao_Paulo
15183,25.06.2018,Aivee,3,Brazil,Engineering,1762,Adara Chasle,270-867-1864,achasle2d@yahoo.com,false,America/Sao_Paulo
18201,06.04.2018,Aimbo,6,Japan,Legal,417,Felix McQuillen,642-284-0624,fmcquillen2e@arizona.edu,false,Asia/Tokyo
15966,25.01.2018,Rooxo,4,United States,Human Resources,1610,Tuckie Lawles,843-171-7760,tlawles2f@springer.com,true,America/New_York
16566,25.02.2018,Bubbletube,9,Canada,Services,1655,Lise Miliffe,368-756-5146,lmiliffe2g@constantcontact.com,false,America/Montreal
16125,17.10.2018,Realbridge,1,Argentina,,275,Jaclin Ablitt,197-591-0851,jablitt2h@sun.com,false,America/Argentina/Cordoba
11126,24.02.2018,Dabjam,5,United Kingdom,Sales,2906,Lea Tallis,269-876-7324,ltallis2i@dropbox.com,false,Europe/London
13025,02.10.2018,Tagpad,3,Argentina,,2139,Garth Duffield,677-821-3169,gduffield2j@tamu.edu,true,America/Argentina/Cordoba
12460,04.06.2018,Kare,1,Brazil,Marketing,2534,Archaimbaud Demcak,854-604-0466,ademcak2k@vk.com,true,America/Sao_Paulo
12564,07.12.2018,Twitterlist,2,United States,,2436,Margareta Blasi,303-568-0785,mblasi2l@census.gov,false,America/Denver
19271,11.01.2018,Brainverse,1,Japan,Product Management,1650,Colet Cokly,320-755-7866,ccokly2m@wunderground.com,true,Asia/Tokyo
12539,06.07.2018,Gabspot,9,Brazil,,1866,Viva Algore,244-409-7678,valgore2n@ycombinator.com,true,America/Recife
18019,20.10.2018,Quamba,6,Brazil,Business Development,2321,Didi Bertl,718-970-2680,dbertl2o@purevolume.com,false,America/Santarem
19319,14.02.2018,Ainyx,9,Japan,,1065,Devin Janikowski,741-772-4524,djanikowski2p@elegantthemes.com,false,Asia/Tokyo
11381,18.06.2018,Kwilith,4,Argentina,Services,1426,Dulci Langwade,244-511-6026,dlangwade2q@xrea.com,true,America/Argentina/Buenos_Aires
15808,16.04.2018,Zooveo,6,Canada,Sales,1715,Othilia Murtell,169-937-2675,omurtell2r@ed.gov,true,America/Montreal
13779,16.04.2018,Youopia,10,United States,,2633,Fitz Collcutt,305-244-6210,fcollcutt2s@360.cn,true,America/New_York
19420,06.05.2018,Realfire,7,United States,Sales,2510,Sim McAnellye,910-632-5368,smcanellye2t@etsy.com,false,America/New_York
12987,13.07.2018,Gabspot,7,Brazil,Business Development,902,Charlene Fireman,711-293-7965,cfireman2u@hibu.com,true,America/Fortaleza
12470,15.10.2018,Kimia,10,Canada,Sales,1023,Sammy Billington,663-930-8726,sbillington2v@goodreads.com,true,America/Edmonton
19204,02.09.2018,Thoughtbridge,2,Brazil,Engineering,2417,Adore Bradbeer,886-578-0394,abradbeer2w@geocities.jp,true,America/Bahia
14403,01.06.2018,Kwinu,2,Mexico,,1721,Charmane Cainey,924-116-4396,ccainey2x@shinystat.com,false,America/Mexico_City
10520,05.07.2018,Gevee,7,Brazil,Support,1065,Skelly Jepp,967-315-7742,sjepp2y@hhs.gov,false,America/Bahia
12563,28.05.2018,Teklist,2,Canada,Human Resources,2492,Hugo Backshaw,482-748-7750,hbackshaw2z@360.cn,false,America/Edmonton
11647,11.12.2018,Topiclounge,7,France,Sales,2999,Sharla Conniam,273-752-8931,sconniam30@zimbio.com,true,Europe/Paris
19315,28.11.2018,Aivee,9,France,Human Resources,2569,Dale Carling,270-421-3437,dcarling31@ftc.gov,true,Europe/Paris
16617,13.12.2018,Avamba,5,United States,Marketing,1479,Timmy Figura,302-292-0977,tfigura32@ow.ly,false,America/New_York
16554,20.10.2018,Fatz,8,Brazil,Services,2993,Marleen Abys,138-703-1966,mabys33@lulu.com,true,America/Fortaleza
18261,12.11.2018,Photobug,2,France,Marketing,403,Cordula Auchterlonie,482-434-4638,cauchterlonie34@hostgator.com,true,Europe/Paris
15616,28.12.2018,Youfeed,8,Mexico,Services,2498,Marty Haton,228-100-8984,mhaton35@imdb.com,false,America/Monterrey
13603,21.07.2018,Mynte,9,Brazil,Human Resources,130,Jard Galton,300-797-9101,jgalton36@netvibes.com,true,America/Manaus
16528,13.11.2018,Vidoo,2,New Zealand,Business Development,2737,Gideon Nesfield,512-495-0920,gnesfield37@admin.ch,false,Pacific/Auckland
12546,30.04.2018,Oyoloo,4,France,Services,1768,Adda Gatchel,930-329-4976,agatchel38@about.com,false,Europe/Paris
18589,01.12.2018,Zoombeat,9,Japan,Human Resources,1144,Laurent Tookill,334-417-5353,ltookill39@sohu.com,false,Asia/Tokyo
13459,18.03.2018,Rhyzio,7,France,Product Management,2914,Hallie Buxsy,726-458-9969,hbuxsy3a@liveinternet.ru,false,Europe/Paris
17407,03.06.2018,Fivechat,6,Japan,Sales,350,Bruis Beveridge,249-606-0574,bbeveridge3b@woothemes.com,true,Asia/Tokyo
19174,24.10.2018,Plajo,2,France,,608,Wilow Manueli,139-750-9743,wmanueli3c@linkedin.com,true,Europe/Paris
19794,03.06.2018,Myworks,9,Brazil,,2676,Adele Castle,527-946-2432,acastle3d@woothemes.com,true,America/Fortaleza
10734,19.09.2018,Topicblab,10,France,Marketing,1528,Alvan Munehay,669-132-3243,amunehay3e@jimdo.com,false,Europe/Paris
14649,29.10.2018,LiveZ,5,France,Support,1510,Con Quickfall,574-938-7818,cquickfall3f@meetup.com,true,Europe/Paris
11313,11.06.2018,Agivu,10,Brazil,Sales,1288,Deeann Furmenger,448-685-3687,dfurmenger3g@mozilla.com,false,America/Sao_Paulo
10767,02.02.2018,Skipfire,3,Brazil,Services,2785,Obed Raymen,782-188-8597,oraymen3h@ucla.edu,true,America/Santarem
13329,26.03.2018,Centidel,8,Brazil,,1114,Erik Dibdall,232-364-2330,edibdall3i@nps.gov,true,America/Sao_Paulo
10667,25.02.2018,Livepath,7,Canada,Marketing,1674,Bobina De Gregoli,738-176-8152,bde3j@scribd.com,false,America/Vancouver
12744,10.09.2018,Skipstorm,5,Brazil,,2510,Noah Workes,277-835-2617,nworkes3k@admin.ch,true,America/Sao_Paulo
16443,22.01.2018,Zoomcast,10,United States,,1572,Vevay Giral,860-174-9484,vgiral3l@arizona.edu,true,America/New_York
14587,28.06.2018,Blogspan,9,Japan,Product Management,528,Ruggiero Boocock,693-592-7664,rboocock3m@blogger.com,true,Asia/Tokyo
16565,10.05.2018,Eamia,2,Germany,Research and Development,2733,Rivalee Buff,518-662-9827,rbuff3n@squarespace.com,true,Europe/Berlin
17883,21.05.2018,Eayo,10,Mexico,Sales,2050,Eva Caig,468-664-6018,ecaig3o@4shared.com,true,America/Tijuana
17538,28.05.2018,Feedmix,4,France,Human Resources,1892,Gherardo Shimoni,988-484-2812,gshimoni3p@timesonline.co.uk,false,Europe/Paris
18193,06.07.2018,Dynava,7,Japan,Legal,922,Lodovico Clixby,821-483-6891,lclixby3q@irs.gov,false,Asia/Tokyo
14518,11.02.2018,Buzzster,10,United States,Accounting,1125,Adey Willimot,727-946-0518,awillimot3r@ow.ly,false,America/New_York
11045,28.05.2018,Zoomcast,1,United States,Sales,822,Valina Jupe,816-932-3158,vjupe3s@stumbleupon.com,true,America/Chicago
13003,06.10.2018,Yoveo,9,Canada,Marketing,1434,Vince Phear,861-295-5275,vphear3t@fema.gov,true,America/Montreal
17087,11.09.2018,Jaxworks,3,France,Sales,2985,Paulie Grummitt,955-965-0442,pgrummitt3u@jimdo.com,true,Europe/Paris
12883,07.09.2018,DabZ,8,Brazil,Marketing,2641,Franni Sawyer,416-650-4943,fsawyer3v@behance.net,true,America/Fortaleza
11730,12.04.2018,Jamia,4,Brazil,Accounting,282,Corie Trayte,227-420-4351,ctrayte3w@networksolutions.com,true,America/Fortaleza
13471,29.01.2018,Twitterworks,6,United States,Engineering,2277,Dewey Cansfield,571-778-3785,dcansfield3x@printfriendly.com,false,America/New_York
10877,24.08.2018,Rhyloo,10,Canada,Accounting,1434,Bondie Orbell,981-909-5645,borbell3y@printfriendly.com,true,America/Edmonton
11136,10.07.2018,Cogidoo,8,Japan,,1467,Waite Siggins,928-856-6460,wsiggins3z@toplist.cz,true,Asia/Tokyo
16235,15.04.2018,Zoonoodle,2,Japan,Support,759,Eldin Mainson,674-714-9275,emainson40@cisco.com,true,Asia/Tokyo
15098,12.03.2018,Vinte,8,Japan,Engineering,1194,Phelia Wordsworth,700-838-4655,pwordsworth41@chronoengine.com,true,Asia/Tokyo
18482,25.12.2018,Youspan,3,France,,2510,Wynny Cannicott,363-666-8885,wcannicott42@techcrunch.com,true,Europe/Paris
15773,20.12.2018,Avavee,7,France,Engineering,178,Finlay Gude,646-537-1749,fgude43@cbslocal.com,false,Europe/Paris
12124,02.04.2018,Oodoo,3,United States,Marketing,714,Fanchon Schroter,719-708-8441,fschroter44@aboutads.info,true,America/Denver
19969,05.03.2018,Zoombeat,7,France,Human Resources,1449,Luigi Howlings,297-764-7798,lhowlings45@nasa.gov,false,Europe/Paris
16282,02.07.2018,Gabspot,2,Brazil,Research and Development,2253,Arturo Gumley,485-849-2320,agumley46@ebay.com,false,America/Sao_Paulo
13856,05.07.2018,Gigashots,7,France,Research and Development,1830,Emlyn Houseman,753-821-4208,ehouseman47@miitbeian.gov.cn,true,Europe/Paris
16550,11.09.2018,Trunyx,9,Canada,Training,2857,Auberon Habershaw,914-485-0523,ahabershaw48@joomla.org,false,America/Edmonton
17025,06.07.2018,Trupe,4,Japan,Sales,2791,Crichton Gellert,799-212-6167,cgellert49@4shared.com,false,Asia/Tokyo
12502,22.09.2018,Thoughtbridge,4,Japan,Product Management,190,Panchito Beeken,388-828-0676,pbeeken4a@jalbum.net,true,Asia/Tokyo
18457,08.03.2018,Tekfly,4,Brazil,Human Resources,771,Maxi Clucas,377-953-4753,mclucas4b@netscape.com,true,America/Sao_Paulo
19226,27.10.2018,Skippad,4,France,Sales,685,Carlyle Spaven,795-873-6434,cspaven4c@angelfire.com,true,Europe/Paris
15494,22.07.2018,Aimbu,10,Argentina,Research and Development,1026,Cyndi Byk,803-236-0009,cbyk4d@ifeng.com,true,America/Argentina/Rio_Gallegos
10784,23.11.2018,Voonder,5,France,Support,2005,Vincents Neissen,963-154-4109,vneissen4e@gnu.org,false,Europe/Paris
12787,10.12.2018,Blogpad,7,Brazil,,1075,Aylmar Springall,448-980-8465,aspringall4f@so-net.ne.jp,true,America/Recife
12277,25.11.2018,Oodoo,10,United States,Human Resources,1794,Chantalle Keeves,303-653-5889,ckeeves4g@imdb.com,true,America/Denver
13707,13.04.2018,Centidel,9,Mexico,Legal,525,Philis Dalling,322-400-6988,pdalling4h@smugmug.com,false,America/Mexico_City
11896,20.09.2018,Twimm,8,France,,1165,Diann Scoffham,716-767-2509,dscoffham4i@apache.org,true,Europe/Paris
19340,15.07.2018,Jabberstorm,6,France,Engineering,2022,Christiana Sked,974-139-1069,csked4j@google.it,false,Europe/Paris
11016,13.10.2018,Zoomdog,8,Brazil,Services,187,Dredi Crinson,856-198-3353,dcrinson4k@goo.gl,false,America/Sao_Paulo
15069,27.12.2018,Skippad,3,France,,816,Eugine McMurdo,736-266-2151,emcmurdo4l@apache.org,false,Europe/Paris
15935,14.06.2018,Topicblab,10,Brazil,Research and Development,547,Stinky Shipcott,947-159-1771,sshipcott4m@cam.ac.uk,true,America/Maceio
18476,12.02.2018,Demizz,3,Argentina,Services,274,Rayna Adamski,665-469-5968,radamski4n@homestead.com,false,America/Argentina/Cordoba
18563,03.08.2018,Gabtype,4,Mexico,Engineering,1992,Denice Whittlesee,662-685-3950,dwhittlesee4o@home.pl,true,America/Mexico_City
10593,07.09.2018,Oyoyo,10,Brazil,Engineering,2859,Christabella Blackater,900-891-0778,cblackater4p@free.fr,false,America/Sao_Paulo
19538,12.02.2018,Fivebridge,8,France,Support,2202,Timotheus Balnave,949-230-4522,tbalnave4q@pbs.org,true,Europe/Paris
11759,14.02.2018,Realmix,8,France,,1236,Natty Pischel,455-433-9990,npischel4r@de.vu,true,Europe/Paris
15819,26.04.2018,Kwideo,4,Brazil,Support,685,Ettore Finneran,471-114-0946,efinneran4s@microsoft.com,false,America/Fortaleza
12556,05.08.2018,Twitternation,5,Brazil,Accounting,2355,Marian Brigstock,452-645-9863,mbrigstock4t@weather.com,true,America/Sao_Paulo
16043,17.08.2018,Voomm,5,Brazil,Research and Development,2308,Fallon Heskin,944-114-3090,fheskin4u@wired.com,true,America/Sao_Paulo
14429,31.10.2018,Livefish,5,Brazil,Accounting,1789,Eduino Wraxall,145-462-5143,ewraxall4v@mit.edu,true,America/Sao_Paulo
14190,04.08.2018,Zoovu,1,Brazil,Accounting,1161,Filberto Gilpin,712-381-2267,fgilpin4w@yellowbook.com,false,America/Recife
13108,30.12.2018,Twiyo,3,Mexico,Training,1680,Tamiko Proby,238-526-5731,tproby4x@jiathis.com,true,America/Mexico_City
17431,09.05.2018,Skyndu,5,Canada,,1589,Tammie Twinning,253-683-6785,ttwinning4y@pagesperso-orange.fr,true,America/Montreal
16321,11.12.2018,Skajo,9,Brazil,Legal,2625,Chevalier Dozdill,922-570-9393,cdozdill4z@hostgator.com,false,America/Sao_Paulo
16548,18.10.2018,Yozio,1,Japan,Human Resources,490,Averil Labarre,386-611-5231,alabarre50@nature.com,false,Asia/Tokyo
15937,02.04.2018,Blogspan,7,Japan,Support,2089,Mercie Ronaghan,544-183-3340,mronaghan51@mit.edu,true,Asia/Tokyo
10590,16.09.2018,Voonder,3,Argentina,Legal,1651,Gwendolyn Vondrys,750-575-4051,gvondrys52@patch.com,false,America/Argentina/Tucuman
14705,22.06.2018,Fanoodle,9,Japan,Services,1547,Ab Shoubridge,526-131-1104,ashoubridge53@hao123.com,false,Asia/Tokyo
14812,25.06.2018,Miboo,3,United States,Marketing,887,Jerrilee Hunt,209-300-7189,jhunt54@nydailynews.com,false,America/Los_Angeles
13835,27.08.2018,Mybuzz,5,United States,Legal,2390,Galven Skillett,714-842-7175,gskillett55@msu.edu,false,America/Los_Angeles
17351,12.02.2018,Miboo,10,France,Engineering,819,Dasya Burdin,683-603-7623,dburdin56@howstuffworks.com,true,Europe/Paris
16439,09.05.2018,Gabtype,5,United States,Services,1997,Wilbert Scoble,808-204-7521,wscoble57@dmoz.org,true,Pacific/Honolulu
15610,25.07.2018,Jayo,10,Brazil,Services,2211,Brig Polsin,268-485-3729,bpolsin58@abc.net.au,true,America/Fortaleza
13066,10.02.2018,Tagcat,9,Argentina,,309,Ebenezer Bus,471-436-3122,ebus59@go.com,false,America/Argentina/Tucuman
11629,18.08.2018,Yacero,7,France,Services,1886,Geri Heineking,712-896-3189,gheineking5a@taobao.com,false,Europe/Paris
16070,26.05.2018,Skyvu,2,Argentina,Business Development,2321,Hanson Juanico,490-250-2517,hjuanico5b@kickstarter.com,false,America/Argentina/Cordoba
17835,12.01.2018,Voonix,4,United States,Support,1407,Viv Virr,321-974-0930,vvirr5c@microsoft.com,true,America/New_York
16661,08.03.2018,Fivebridge,5,Australia,Legal,989,Teddie Patmore,545-469-0066,tpatmore5d@abc.net.au,true,Australia/Adelaide
13909,03.11.2018,Youspan,8,Canada,Business Development,1620,Vally Macci,505-427-4285,vmacci5e@linkedin.com,false,America/Montreal
18363,01.06.2018,Edgeblab,1,Brazil,Accounting,2767,Melissa Skate,810-122-4090,mskate5f@amazonaws.com,false,America/Sao_Paulo
10137,30.09.2018,Yombu,10,Germany,Marketing,231,Friederike Vaudre,843-794-6200,fvaudre5g@miibeian.gov.cn,false,Europe/Berlin
17245,26.02.2018,Fivechat,2,France,Engineering,2910,Greggory Tompkin,420-994-6130,gtompkin5h@netvibes.com,true,Europe/Paris
16753,25.08.2018,Centidel,5,Argentina,Marketing,2815,Trefor Redit,954-643-7047,tredit5i@pbs.org,false,America/Argentina/Cordoba
14908,25.11.2018,Twitterbridge,9,Japan,,2361,Ariella Rapper,150-720-1440,arapper5j@comsenz.com,true,Asia/Tokyo
